time[s],avg_wind_speed[m_s],avg_precip[ml],avg_snow[cm]
1343649600,4.1,0.0,0.0
1343653200,2.1,0.0,0.0
1343656800,1.03333333333,0.0,0.0
1343660400,0.75,0.0,0.0
1343664000,5.1,0.0,0.0
1343667600,6.7,0.0,0.0
1343671200,5.4,0.0,0.0
1343674800,5.1,0.0,0.0
1343678400,4.1,0.0,0.0
1343682000,5.16666666667,0.0,0.0
1343685600,5.1,0.0,0.0
1343689200,4.65,0.0,0.0
1343692800,4.1,0.0,0.0
1343696400,3.85,0.0,0.0
1343700000,2.1,0.0,0.0
1343703600,2.1,0.0,0.0
1343707200,1.05,0.0,0.0
1343710800,2.1,0.0,0.0
1343714400,2.1,0.0,0.0
1343718000,2.1,0.0,0.0
1343721600,2.1,0.0,0.0
1343725200,2.93333333333,0.0,0.0
1343728800,2.6,0.0,0.0
1343732400,3.6,0.0,0.0
1343736000,3.6,0.0,0.0
1343739600,4.1,0.0,0.0
1343743200,4.6,0.0,0.0
1343746800,4.35,0.0,0.0
1343750400,4.6,0.0,0.0
1343754000,3.6,0.0,0.0
1343757600,3.1,0.0,0.0
1343761200,3.35,0.0,0.0
1343764800,2.1,0.0,0.0
1343768400,3.1,0.0,0.0
1343772000,3.85,0.0,0.0
1343775600,3.1,0.0,0.0
1343779200,2.85,0.0,0.0
1343782800,1.5,0.0,0.0
1343786400,2.1,0.0,0.0
1343790000,3.26666666667,0.0,0.0
1343793600,2.56666666667,0.0,0.0
1343797200,3.1,0.0,0.0
1343800800,3.6,0.0,0.0
1343804400,3.1,0.0,0.0
1343808000,4.6,0.0,0.0
1343811600,3.85,0.0,0.0
1343815200,3.6,0.0,0.0
1343818800,3.6,0.0,0.0
1343822400,3.93333333333,0.0,0.0
1343826000,3.6,0.0,0.0
1343829600,4.6,0.0,0.0
1343833200,5.125,0.0,0.0
1343836800,5.15,0.0,0.0
1343840400,4.1,0.65,0.0
1343844000,3.35,0.75,0.0
1343847600,4.1,0.0,0.0
1343851200,4.35,0.0,0.0
1343854800,4.1,0.4,0.0
1343858400,0.0,0.0,0.0
1343862000,1.5,0.0,0.0
1343865600,0.75,0.4,0.0
1343869200,0.0,0.0,0.0
1343872800,0.0,0.0,0.0
1343876400,0.0,0.0,0.0
1343880000,1.05,0.9,0.0
1343883600,3.1,0.0,0.0
1343887200,2.85,0.0,0.0
1343890800,2.1,0.0,0.0
1343894400,2.6,0.0,0.0
1343898000,3.1,0.0,0.0
1343901600,3.1,0.0,0.0
1343905200,3.6,0.0,0.0
1343908800,3.35,0.9,0.0
1343912400,3.1,0.0,0.0
1343916000,3.1,0.0,0.0
1343919600,3.35,0.0,0.0
1343923200,5.1,0.0,0.0
1343926800,6.2,0.0,0.0
1343930400,5.95,0.0,0.0
1343934000,7.7,0.0,0.0
1343937600,8.8,0.0,0.0
1343941200,8.2,0.0,0.0
1343944800,7.7,0.0,0.0
1343948400,6.7,0.0,0.0
1343952000,6.95,0.0,0.0
1343955600,5.7,0.0,0.0
1343959200,5.7,0.0,0.0
1343962800,5.4,0.0,0.0
1343966400,2.55,0.0,0.0
1343970000,3.6,0.0,0.0
1343973600,3.85,0.0,0.0
1343977200,2.6,0.0,0.0
1343980800,4.1,0.0,0.0
1343984400,3.26666666667,0.0,0.0
1343988000,2.1,0.0,0.0
1343991600,2.6,0.0,0.0
1343995200,2.85,0.0,0.0
1343998800,3.725,0.0,0.0
1344002400,3.35,0.0,0.0
1344006000,4.1,0.0,0.0
1344009600,3.1,0.0,0.0
1344013200,5.1,0.0,0.0
1344016800,5.4,0.0,0.0
1344020400,5.7,0.0,0.0
1344024000,6.7,0.0,0.0
1344027600,7.2,0.0,0.0
1344031200,7.2,0.0,0.0
1344034800,5.1,0.0,0.0
1344038400,4.35,0.0,0.0
1344042000,3.1,0.0,0.0
1344045600,2.6,0.0,0.0
1344049200,2.6,0.0,0.0
1344052800,1.3,0.0,0.0
1344056400,2.6,0.0,0.0
1344060000,2.35,0.0,0.0
1344063600,2.6,0.0,0.0
1344067200,2.1,0.0,0.0
1344070800,2.1,0.0,0.0
1344074400,3.35,0.0,0.0
1344078000,2.1,0.0,0.0
1344081600,2.85,0.0,0.0
1344085200,4.6,0.0,0.0
1344088800,4.1,0.0,0.0
1344092400,4.1,0.0,0.0
1344096000,5.7,0.0,0.0
1344099600,5.1,0.0,0.0
1344103200,5.9,0.0,0.0
1344106800,5.7,0.0,0.0
1344110400,7.2,0.0,0.0
1344114000,6.45,0.0,0.0
1344117600,6.7,0.0,0.0
1344121200,4.6,0.0,0.0
1344124800,5.1,0.0,0.0
1344128400,4.35,0.0,0.0
1344132000,3.6,0.0,0.0
1344135600,3.93333333333,0.0,0.0
1344139200,2.9,0.0,0.0
1344142800,4.6,0.0,0.0
1344146400,4.43333333333,0.0,0.0
1344150000,3.6,0.0,0.0
1344153600,4.1,0.0,0.0
1344157200,4.96666666667,0.0,0.0
1344160800,4.85,0.0,0.0
1344164400,4.1,0.0,0.0
1344168000,5.16666666667,0.0,0.0
1344171600,4.6,0.0,0.0
1344175200,6.2,0.0,0.0
1344178800,7.75,0.0,0.0
1344182400,7.2,0.0,0.0
1344186000,8.8,0.0,0.0
1344189600,10.0,0.0,0.0
1344193200,11.8,0.0,0.0
1344196800,11.3,0.0,0.0
1344200400,11.3,0.0,0.0
1344204000,10.3,0.0,0.0
1344207600,11.5,0.0,0.0
1344211200,10.06,2.2,0.0
1344214800,6.95,0.5,0.0
1344218400,4.6,0.0,0.0
1344222000,7.45,2.55,0.0
1344225600,4.63333333333,1.53333333333,0.0
1344229200,6.7,5.3,0.0
1344232800,6.2,5.2,0.0
1344236400,4.6,0.0,0.0
1344240000,3.85,0.0,0.0
1344243600,3.93333333333,0.166666666667,0.0
1344247200,3.1,0.0,0.0
1344250800,4.1,0.0,0.0
1344254400,5.15,0.25,0.0
1344258000,3.6,0.0,0.0
1344261600,3.6,0.0,0.0
1344265200,4.35,0.0,0.0
1344268800,3.1,0.0,0.0
1344272400,4.6,0.0,0.0
1344276000,4.85,0.0,0.0
1344279600,5.1,0.0,0.0
1344283200,5.7,0.0,0.0
1344286800,5.15,0.0,0.0
1344290400,6.2,0.0,0.0
1344294000,5.7,0.0,0.0
1344297600,4.65,0.0,0.0
1344301200,4.6,0.0,0.0
1344304800,2.6,0.0,0.0
1344308400,2.6,0.0,0.0
1344312000,0.75,2.9,0.0
1344315600,1.5,0.0,0.0
1344319200,0.75,0.0,0.0
1344322800,3.1,0.0,0.0
1344326400,2.1,0.0,0.0
1344330000,1.8,0.0,0.0
1344333600,2.6,0.0,0.0
1344337200,2.1,0.0,0.0
1344340800,1.8,0.0,0.0
1344344400,0.0,0.0,0.0
1344348000,2.6,0.0,0.0
1344351600,2.85,0.0,0.0
1344355200,5.1,0.0,0.0
1344358800,4.1,0.0,0.0
1344362400,4.1,0.0,0.0
1344366000,4.1,0.0,0.0
1344369600,4.6,0.0,0.0
1344373200,4.35,0.0,0.0
1344376800,4.1,0.0,0.0
1344380400,2.6,0.0,0.0
1344384000,2.05,0.0,0.0
1344387600,5.1,0.0,0.0
1344391200,3.6,0.0,0.0
1344394800,3.1,0.0,0.0
1344398400,0.0,0.0,0.0
1344402000,0.0,0.0,0.0
1344405600,0.0,0.0,0.0
1344409200,0.0,0.0,0.0
1344412800,0.0,0.0,0.0
1344416400,0.0,0.0,0.0
1344420000,0.0,0.0,0.0
1344423600,0.0,0.0,0.0
1344427200,0.0,0.0,0.0
1344430800,1.5,0.0,0.0
1344434400,2.6,0.0,0.0
1344438000,2.6,0.0,0.0
1344441600,4.6,0.0,0.0
1344445200,4.1,0.0,0.0
1344448800,4.1,0.0,0.0
1344452400,4.1,0.0,0.0
1344456000,4.6,0.0,0.0
1344459600,4.6,0.0,0.0
1344463200,4.1,0.0,0.0
1344466800,3.6,0.0,0.0
1344470400,3.35,0.0,0.0
1344474000,2.1,0.0,0.0
1344477600,3.85,0.0,0.0
1344481200,3.93333333333,0.0,0.0
1344484800,1.8,0.0,0.0
1344488400,3.6,0.0,0.0
1344492000,3.6,0.0,0.0
1344495600,2.6,0.0,0.0
1344499200,2.1,0.0,0.0
1344502800,2.1,0.0,0.0
1344506400,2.6,0.0,0.0
1344510000,2.1,0.0,0.0
1344513600,2.35,0.0,0.0
1344517200,3.6,0.0,0.0
1344520800,2.6,0.0,0.0
1344524400,3.35,0.0,0.0
1344528000,5.7,0.0,0.0
1344531600,5.7,0.0,0.0
1344535200,6.7,0.0,0.0
1344538800,7.7,0.0,0.0
1344542400,7.7,0.0,0.0
1344546000,7.45,0.0,0.0
1344549600,5.1,0.0,0.0
1344553200,5.1,0.0,0.0
1344556800,4.35,0.0,0.0
1344560400,5.1,0.0,0.0
1344564000,4.1,0.0,0.0
1344567600,3.6,0.0,0.0
1344571200,1.55,0.0,0.0
1344574800,5.13333333333,0.0,0.0
1344578400,4.6,0.0,0.0
1344582000,5.4,0.0,0.0
1344585600,5.4,0.0,0.0
1344589200,5.65,0.0,0.0
1344592800,6.45,0.0,0.0
1344596400,6.2,0.0,0.0
1344600000,5.95,0.0,0.0
1344603600,6.7,0.0,0.0
1344607200,6.7,0.0,0.0
1344610800,5.66666666667,0.166666666667,0.0
1344614400,4.32,19.32,0.0
1344618000,1.425,11.325,0.0
1344621600,2.4,17.9666666667,0.0
1344625200,2.6,0.0,0.0
1344628800,3.6,0.0,0.0
1344632400,3.6,0.25,0.0
1344636000,4.6,0.0,0.0
1344639600,5.1,0.0,0.0
1344643200,5.65,0.25,0.0
1344646800,4.1,0.0,0.0
1344650400,3.6,0.0,0.0
1344654000,3.6,0.0,0.0
1344657600,2.05,26.9,0.0
1344661200,4.1,0.0,0.0
1344664800,3.35,0.0,0.0
1344668400,3.1,0.0,0.0
1344672000,3.1,0.0,0.0
1344675600,2.6,0.0,0.0
1344679200,1.5,0.0,0.0
1344682800,2.1,0.0,0.0
1344686400,2.93333333333,17.9333333333,0.0
1344690000,4.26666666667,0.0,0.0
1344693600,3.35,0.0,0.0
1344697200,3.85,0.0,0.0
1344700800,6.2,0.0,0.0
1344704400,8.5,0.0,0.0
1344708000,7.2,0.0,0.0
1344711600,8.2,0.0,0.0
1344715200,8.8,0.0,0.0
1344718800,8.45,0.0,0.0
1344722400,6.7,0.0,0.0
1344726000,6.2,0.0,0.0
1344729600,5.95,0.0,0.0
1344733200,6.7,0.0,0.0
1344736800,6.2,0.0,0.0
1344740400,5.65,0.0,0.0
1344744000,2.85,0.0,0.0
1344747600,4.6,0.0,0.0
1344751200,3.1,0.0,0.0
1344754800,3.1,0.0,0.0
1344758400,3.6,0.0,0.0
1344762000,3.85,0.0,0.0
1344765600,2.3,0.0,0.0
1344769200,2.1,0.0,0.0
1344772800,2.1,0.0,0.0
1344776400,2.6,0.0,0.0
1344780000,3.6,0.0,0.0
1344783600,4.1,0.0,0.0
1344787200,6.2,0.0,0.0
1344790800,5.7,0.0,0.0
1344794400,5.95,0.0,0.0
1344798000,5.1,0.0,0.0
1344801600,6.7,0.0,0.0
1344805200,6.2,0.0,0.0
1344808800,7.2,0.0,0.0
1344812400,4.6,0.0,0.0
1344816000,4.85,0.0,0.0
1344819600,4.1,0.0,0.0
1344823200,3.1,0.0,0.0
1344826800,3.35,0.0,0.0
1344830400,1.55,0.0,0.0
1344834000,4.6,0.0,0.0
1344837600,4.35,0.0,0.0
1344841200,4.1,0.0,0.0
1344844800,4.6,0.0,0.0
1344848400,4.1,0.0,0.0
1344852000,4.6,0.0,0.0
1344855600,4.1,0.0,0.0
1344859200,4.35,0.0,0.0
1344862800,3.1,0.0,0.0
1344866400,5.1,0.0,0.0
1344870000,4.1,0.0,0.0
1344873600,4.6,0.0,0.0
1344877200,7.2,0.0,0.0
1344880800,7.2,0.0,0.0
1344884400,4.6,0.0,0.0
1344888000,6.7,0.0,0.0
1344891600,7.2,0.0,0.0
1344895200,3.6,0.0,0.0
1344898800,4.6,0.0,0.0
1344902400,4.85,0.0,0.0
1344906000,4.1,0.0,0.0
1344909600,3.6,0.0,0.0
1344913200,3.1,0.0,0.0
1344916800,1.8,0.0,0.0
1344920400,3.6,0.0,0.0
1344924000,3.1,0.0,0.0
1344927600,3.6,0.0,0.0
1344931200,2.1,0.0,0.0
1344934800,1.05,0.0,0.0
1344938400,0.0,0.0,0.0
1344942000,0.0,0.0,0.0
1344945600,0.75,0.0,0.0
1344949200,0.0,0.0,0.0
1344952800,3.1,0.0,0.0
1344956400,2.85,0.0,0.0
1344960000,4.1,0.0,0.0
1344963600,4.6,0.0,0.0
1344967200,4.1,0.0,0.0
1344970800,2.6,0.0,0.0
1344974400,2.6,0.0,0.0
1344978000,4.15,0.0,0.0
1344981600,5.7,0.0,0.0
1344985200,3.6,0.0,0.0
1344988800,3.1,0.0,0.0
1344992400,3.1,0.0,0.0
1344996000,1.5,0.0,0.0
1344999600,2.3,0.0,0.0
1345003200,1.05,0.0,0.0
1345006800,0.0,0.0,0.0
1345010400,1.56666666667,0.0,0.0
1345014000,3.35,0.0,0.0
1345017600,2.1,0.0,0.0
1345021200,2.1,0.0,0.0
1345024800,0.0,0.0,0.0
1345028400,0.0,0.0,0.0
1345032000,1.05,0.0,0.0
1345035600,1.5,0.0,0.0
1345039200,3.76666666667,0.0,0.0
1345042800,4.85,0.0,0.0
1345046400,4.6,0.0,0.0
1345050000,3.1,0.0,0.0
1345053600,2.73333333333,0.0,0.0
1345057200,2.6,0.766666666667,0.0
1345060800,4.775,4.5,0.0
1345064400,3.43333333333,2.63333333333,0.0
1345068000,1.05,0.0,0.0
1345071600,1.3,1.15,0.0
1345075200,2.85,5.2,0.0
1345078800,3.6,0.0,0.0
1345082400,3.6,0.0,0.0
1345086000,2.55,1.0,0.0
1345089600,0.9,2.8,0.0
1345093200,0.0,0.0,0.0
1345096800,1.8,1.0,0.0
1345100400,2.1,0.0,0.0
1345104000,2.1,0.0,0.0
1345107600,2.1,0.0,0.0
1345111200,4.1,0.0,0.0
1345114800,4.1,0.0,0.0
1345118400,3.6,5.6,0.0
1345122000,5.1,0.0,0.0
1345125600,4.6,0.0,0.0
1345129200,4.85,0.0,0.0
1345132800,4.1,0.0,0.0
1345136400,4.6,0.0,0.0
1345140000,4.6,0.0,0.0
1345143600,2.6,0.0,0.0
1345147200,5.1,0.0,0.0
1345150800,6.4,0.0,0.0
1345154400,4.6,0.0,0.0
1345158000,4.1,0.0,0.0
1345161600,3.85,0.0,0.0
1345165200,4.1,0.0,0.0
1345168800,4.1,0.0,0.0
1345172400,3.85,0.0,0.0
1345176000,1.3,0.0,0.0
1345179600,3.1,0.0,0.0
1345183200,3.35,0.0,0.0
1345186800,2.6,0.0,0.0
1345190400,2.1,0.0,0.0
1345194000,2.1,0.0,0.0
1345197600,2.6,0.0,0.0
1345201200,1.5,0.0,0.0
1345204800,2.05,0.0,0.0
1345208400,3.6,0.0,0.0
1345212000,4.6,0.0,0.0
1345215600,4.35,0.0,0.0
1345219200,4.6,0.0,0.0
1345222800,5.7,0.0,0.0
1345226400,6.45,0.0,0.0
1345230000,8.8,0.0,0.0
1345233600,8.2,0.0,0.0
1345237200,7.95,0.0,0.0
1345240800,9.3,0.0,0.0
1345244400,8.2,0.0,0.0
1345248000,7.53333333333,0.0,0.0
1345251600,3.76666666667,0.0,0.0
1345255200,1.5,0.0,0.0
1345258800,1.05,0.0,0.0
1345262400,2.06666666667,0.0,0.0
1345266000,5.4,1.3,0.0
1345269600,4.85,0.5,0.0
1345273200,2.6,0.0,0.0
1345276800,4.65,2.8,0.0
1345280400,5.66666666667,2.2,0.0
1345284000,4.1,0.3,0.0
1345287600,2.1,0.3,0.0
1345291200,2.85,3.95,0.0
1345294800,3.6,0.3,0.0
1345298400,4.6,0.0,0.0
1345302000,4.1,0.5,0.0
1345305600,4.1,0.0,0.0
1345309200,2.6,0.0,0.0
1345312800,2.05,0.5,0.0
1345316400,4.1,0.0,0.0
1345320000,3.1,0.0,0.0
1345323600,3.35,0.0,0.0
1345327200,3.1,0.0,0.0
1345330800,2.1,0.0,0.0
1345334400,1.05,0.0,0.0
1345338000,1.5,0.0,0.0
1345341600,3.6,0.0,0.0
1345345200,3.6,0.0,0.0
1345348800,1.05,4.7,0.0
1345352400,2.6,0.0,0.0
1345356000,3.35,0.0,0.0
1345359600,3.1,0.0,0.0
1345363200,1.5,0.0,0.0
1345366800,2.05,0.0,0.0
1345370400,2.6,0.0,0.0
1345374000,3.6,0.0,0.0
1345377600,3.6,0.5,0.0
1345381200,3.1,0.0,0.0
1345384800,4.6,0.0,0.0
1345388400,3.6,0.0,0.0
1345392000,3.1,0.0,0.0
1345395600,5.1,0.0,0.0
1345399200,4.1,0.0,0.0
1345402800,0.0,0.0,0.0
1345406400,0.0,0.0,0.0
1345410000,1.55,0.0,0.0
1345413600,4.1,0.0,0.0
1345417200,2.6,0.0,0.0
1345420800,3.35,0.0,0.0
1345424400,4.1,0.0,0.0
1345428000,3.6,0.0,0.0
1345431600,3.6,0.0,0.0
1345435200,1.55,0.0,0.0
1345438800,2.1,0.0,0.0
1345442400,2.1,0.0,0.0
1345446000,2.1,0.0,0.0
1345449600,1.5,0.0,0.0
1345453200,2.05,0.0,0.0
1345456800,2.6,0.0,0.0
1345460400,2.1,0.0,0.0
1345464000,1.05,0.0,0.0
1345467600,2.1,0.0,0.0
1345471200,2.6,0.0,0.0
1345474800,3.6,0.0,0.0
1345478400,2.6,0.0,0.0
1345482000,3.1,0.0,0.0
1345485600,3.1,0.0,0.0
1345489200,4.6,0.0,0.0
1345492800,3.6,0.0,0.0
1345496400,3.6,0.0,0.0
1345500000,4.1,0.0,0.0
1345503600,3.1,0.0,0.0
1345507200,3.1,0.0,0.0
1345510800,3.1,0.0,0.0
1345514400,4.1,0.0,0.0
1345518000,3.1,0.0,0.0
1345521600,1.05,0.0,0.0
1345525200,1.5,0.0,0.0
1345528800,1.8,0.0,0.0
1345532400,1.5,0.0,0.0
1345536000,1.5,0.0,0.0
1345539600,2.05,0.0,0.0
1345543200,3.1,0.0,0.0
1345546800,1.5,0.0,0.0
1345550400,2.55,0.0,0.0
1345554000,3.1,0.0,0.0
1345557600,3.1,0.0,0.0
1345561200,3.35,0.0,0.0
1345564800,0.0,0.0,0.0
1345568400,2.6,0.0,0.0
1345572000,3.1,0.0,0.0
1345575600,4.6,0.0,0.0
1345579200,4.1,0.0,0.0
1345582800,3.85,0.0,0.0
1345586400,3.6,0.0,0.0
1345590000,3.1,0.0,0.0
1345593600,3.1,0.0,0.0
1345597200,1.5,0.0,0.0
1345600800,3.1,0.0,0.0
1345604400,3.35,0.0,0.0
1345608000,1.55,0.0,0.0
1345611600,3.1,0.0,0.0
1345615200,2.85,0.0,0.0
1345618800,2.6,0.0,0.0
1345622400,1.5,0.0,0.0
1345626000,0.75,0.0,0.0
1345629600,0.0,0.0,0.0
1345633200,0.0,0.0,0.0
1345636800,0.0,0.0,0.0
1345640400,0.0,0.0,0.0
1345644000,3.6,0.0,0.0
1345647600,3.85,0.0,0.0
1345651200,4.6,0.0,0.0
1345654800,5.7,0.0,0.0
1345658400,5.7,0.0,0.0
1345662000,5.7,0.0,0.0
1345665600,4.6,0.0,0.0
1345669200,4.85,0.0,0.0
1345672800,4.6,0.0,0.0
1345676400,3.6,0.0,0.0
1345680000,3.6,0.0,0.0
1345683600,3.6,0.0,0.0
1345687200,3.1,0.0,0.0
1345690800,3.1,0.0,0.0
1345694400,1.05,0.0,0.0
1345698000,1.5,0.0,0.0
1345701600,1.5,0.0,0.0
1345705200,2.1,0.0,0.0
1345708800,2.6,0.0,0.0
1345712400,2.6,0.0,0.0
1345716000,1.5,0.0,0.0
1345719600,1.5,0.0,0.0
1345723200,2.05,0.0,0.0
1345726800,1.5,0.0,0.0
1345730400,1.5,0.0,0.0
1345734000,1.55,0.0,0.0
1345737600,4.6,0.0,0.0
1345741200,6.7,0.0,0.0
1345744800,6.2,0.0,0.0
1345748400,5.7,0.0,0.0
1345752000,6.2,0.0,0.0
1345755600,5.95,0.0,0.0
1345759200,6.2,0.0,0.0
1345762800,5.1,0.0,0.0
1345766400,4.85,0.0,0.0
1345770000,3.6,0.0,0.0
1345773600,3.6,0.0,0.0
1345777200,3.35,0.0,0.0
1345780800,1.55,0.0,0.0
1345784400,2.1,0.0,0.0
1345788000,2.35,0.0,0.0
1345791600,2.1,0.0,0.0
1345795200,2.1,0.0,0.0
1345798800,1.8,0.0,0.0
1345802400,1.5,0.0,0.0
1345806000,0.0,0.0,0.0
1345809600,0.75,0.0,0.0
1345813200,2.1,0.0,0.0
1345816800,0.0,0.0,0.0
1345820400,0.75,0.0,0.0
1345824000,4.6,0.0,0.0
1345827600,4.6,0.0,0.0
1345831200,4.6,0.0,0.0
1345834800,4.1,0.0,0.0
1345838400,3.6,0.0,0.0
1345842000,3.6,0.0,0.0
1345845600,3.6,0.0,0.0
1345849200,2.6,0.0,0.0
1345852800,2.35,0.0,0.0
1345856400,2.6,0.0,0.0
1345860000,2.1,0.0,0.0
1345863600,1.05,0.0,0.0
1345867200,1.05,0.0,0.0
1345870800,0.0,0.0,0.0
1345874400,0.0,0.0,0.0
1345878000,0.0,0.0,0.0
1345881600,0.0,0.0,0.0
1345885200,1.05,0.0,0.0
1345888800,3.6,0.0,0.0
1345892400,1.5,0.0,0.0
1345896000,2.05,0.0,0.0
1345899600,2.6,0.0,0.0
1345903200,5.7,0.0,0.0
1345906800,5.4,0.0,0.0
1345910400,4.1,0.0,0.0
1345914000,5.7,0.0,0.0
1345917600,6.2,0.0,0.0
1345921200,7.7,0.0,0.0
1345924800,6.2,0.0,0.0
1345928400,5.65,0.0,0.0
1345932000,6.2,0.0,0.0
1345935600,5.7,0.0,0.0
1345939200,4.4,0.0,0.0
1345942800,4.1,0.0,0.0
1345946400,3.1,0.0,0.0
1345950000,3.1,0.0,0.0
1345953600,1.3,0.0,0.0
1345957200,2.1,0.0,0.0
1345960800,2.6,0.0,0.0
1345964400,2.6,0.0,0.0
1345968000,4.6,0.0,0.0
1345971600,3.85,0.0,0.0
1345975200,4.6,0.0,0.0
1345978800,3.1,0.0,0.0
1345982400,3.35,0.0,0.0
1345986000,2.6,0.0,0.0
1345989600,3.6,0.0,0.0
1345993200,3.35,0.0,0.0
1345996800,5.1,0.0,0.0
1346000400,5.7,0.0,0.0
1346004000,5.7,0.0,0.0
1346007600,5.7,0.0,0.0
1346011200,5.1,0.0,0.0
1346014800,4.85,0.0,0.0
1346018400,4.1,0.0,0.0
1346022000,2.6,0.0,0.0
1346025600,2.85,0.0,0.0
1346029200,2.6,0.0,0.0
1346032800,1.5,0.0,0.0
1346036400,1.8,0.0,0.0
1346040000,1.05,0.0,0.0
1346043600,2.6,0.0,0.0
1346047200,2.05,0.0,0.0
1346050800,2.1,0.0,0.0
1346054400,1.5,0.0,0.0
1346058000,1.8,0.0,0.0
1346061600,1.5,0.0,0.0
1346065200,1.5,0.0,0.0
1346068800,2.55,0.0,0.0
1346072400,3.1,0.0,0.0
1346076000,5.7,0.0,0.0
1346079600,5.4,0.0,0.0
1346083200,6.0,0.0,0.0
1346086800,3.6,6.9,0.0
1346090400,4.1,6.35,0.0
1346094000,5.7,0.0,0.0
1346097600,5.7,0.0,0.0
1346101200,5.7,1.0,0.0
1346104800,5.1,0.0,0.0
1346108400,5.4,0.0,0.0
1346112000,6.7,0.666666666667,0.0
1346115600,7.2,0.0,0.0
1346119200,7.45,0.0,0.0
1346122800,5.9,0.0,0.0
1346126400,2.3,6.6,0.0
1346130000,5.1,0.0,0.0
1346133600,5.4,0.0,0.0
1346137200,4.6,0.0,0.0
1346140800,4.1,0.0,0.0
1346144400,4.6,0.1,0.0
1346148000,4.35,1.05,0.0
1346151600,6.7,0.5,0.0
1346155200,7.03333333333,1.0,0.0
1346158800,7.7,0.0,0.0
1346162400,6.7,0.0,0.0
1346166000,5.65,0.0,0.0
1346169600,3.6,0.0,0.0
1346173200,7.2,0.0,0.0
1346176800,7.2,0.0,0.0
1346180400,7.2,0.0,0.0
1346184000,7.7,0.0,0.0
1346187600,7.7,0.0,0.0
1346191200,6.7,0.0,0.0
1346194800,5.7,0.0,0.0
1346198400,5.4,0.0,0.0
1346202000,5.1,0.0,0.0
1346205600,6.2,0.0,0.0
1346209200,5.4,0.0,0.0
1346212800,2.55,1.25,0.0
1346216400,4.6,0.0,0.0
1346220000,4.35,0.0,0.0
1346223600,4.1,0.0,0.0
1346227200,4.1,0.0,0.0
1346230800,4.6,0.0,0.0
1346234400,5.7,0.0,0.0
1346238000,4.6,0.0,0.0
1346241600,4.6,0.0,0.0
1346245200,6.2,0.0,0.0
1346248800,4.6,0.0,0.0
1346252400,4.35,0.0,0.0
1346256000,2.6,0.0,0.0
1346259600,3.9,0.0,0.0
1346263200,1.8,0.0,0.0
1346266800,4.1,0.0,0.0
1346270400,3.6,0.0,0.0
1346274000,2.85,0.0,0.0
1346277600,2.1,0.0,0.0
1346281200,2.1,0.0,0.0
1346284800,1.05,0.0,0.0
1346288400,1.5,0.0,0.0
1346292000,2.1,0.0,0.0
1346295600,2.35,0.0,0.0
1346299200,0.0,0.0,0.0
1346302800,2.6,0.0,0.0
1346306400,3.35,0.0,0.0
1346310000,3.6,0.0,0.0
1346313600,0.0,0.0,0.0
1346317200,0.0,0.0,0.0
1346320800,2.1,0.0,0.0
1346324400,2.6,0.0,0.0
1346328000,3.85,0.0,0.0
1346331600,6.7,0.0,0.0
1346335200,4.1,0.0,0.0
1346338800,4.9,0.0,0.0
1346342400,4.6,0.0,0.0
1346346000,5.1,0.0,0.0
1346349600,4.85,0.0,0.0
1346353200,5.7,0.0,0.0
1346356800,5.7,0.0,0.0
1346360400,5.7,0.0,0.0
1346364000,6.2,0.0,0.0
1346367600,5.1,0.0,0.0
1346371200,5.1,0.0,0.0
1346374800,5.1,0.0,0.0
1346378400,4.1,0.0,0.0
1346382000,4.35,0.0,0.0
1346385600,2.3,0.0,0.0
1346389200,4.6,0.0,0.0
1346392800,4.1,0.0,0.0
1346396400,3.6,0.0,0.0
1346400000,3.6,0.0,0.0
1346403600,3.6,0.0,0.0
1346407200,4.6,0.0,0.0
1346410800,5.7,0.0,0.0
1346414400,5.95,0.0,0.0
1346418000,5.7,0.0,0.0
1346421600,6.2,0.0,0.0
1346425200,6.2,0.0,0.0
1346428800,8.2,0.0,0.0
1346432400,8.8,0.0,0.0
1346436000,8.75,0.0,0.0
1346439600,8.8,0.0,0.0
1346443200,8.8,0.0,0.0
1346446800,7.45,0.0,0.0
1346450400,7.2,0.0,0.0
1346454000,5.7,0.0,0.0
1346457600,5.95,0.0,0.0
1346461200,4.6,0.0,0.0
1346464800,5.7,0.0,0.0
1346468400,5.95,0.0,0.0
1346472000,2.85,0.0,0.0
1346475600,5.1,0.0,0.0
1346479200,4.1,0.0,0.0
1346482800,3.1,0.0,0.0
1346486400,4.1,0.0,0.0
1346490000,4.6,0.0,0.0
1346493600,4.6,0.0,0.0
1346497200,4.6,0.0,0.0
1346500800,5.9,0.0,0.0
1346504400,7.7,0.0,0.0
1346508000,4.6,0.0,0.0
1346511600,4.35,0.0,0.0
1346515200,6.2,0.0,0.0
1346518800,3.1,0.0,0.0
1346522400,6.2,0.0,0.0
1346526000,6.2,0.0,0.0
1346529600,6.2,0.0,0.0
1346533200,6.2,0.0,0.0
1346536800,4.6,0.0,0.0
1346540400,3.1,0.0,0.0
1346544000,3.35,0.0,0.0
1346547600,3.1,0.0,0.0
1346551200,5.1,0.0,0.0
1346554800,4.43333333333,0.0,0.0
1346558400,2.05,0.0,0.0
1346562000,4.1,0.0,0.0
1346565600,3.85,0.0,0.0
1346569200,2.6,0.0,0.0
1346572800,2.6,0.0,0.0
1346576400,3.26666666667,0.0,0.0
